indiv_id,trip_id,origin_taz,destination_taz,origin_departure_time,destination_arrival_time,travel_distance,origin_node,destination_node
63119,101903,143,811,1910,1938,14,1556,1994
72251,116375,143,2353,1554,1621,20,1829,1540
81498,130937,143,2301,1703,1722,10,163,115
9602,15738,143,2310,2038,2101,14,145,2310
1203,1974,143,2279,1205,1212,4,983,1682
1270,2085,143,2269,1254,1303,6,982,1591
81181,130464,143,2295,821,837,8,164,2184
73122,117837,143,1790,1337,1401,11,1557,57
96456,153833,143,2275,1406,1423,10,981,2136
52513,85245,143,2354,1826,1852,23,165,1413
50023,81276,143,810,1710,1736,13,1553,776
86973,139622,143,2265,1834,1857,11,163,604
24858,40925,143,2367,2239,2335,55,986,1415
92498,147790,143,2326,1710,1723,5,130,213
39429,64313,143,2279,437,444,4,1828,1676
97773,155703,143,2327,851,859,3,1552,1103
7923,12812,143,2298,1320,1332,6,981,404
26497,43584,143,2338,601,615,6,980,1353
85742,137629,143,83,900,909,6,163,1162
1268,2079,143,2327,2018,2026,3,143,2175
16565,27246,143,83,1200,1209,6,1556,1832
352,523,143,2281,1644,1648,3,1557,1558
73231,118057,143,2353,2022,2049,20,164,1537
94430,150682,143,2330,928,940,5,987,1730
39009,63656,143,2328,1232,1242,4,165,1106
35208,57665,143,2328,1016,1026,4,1829,1107
35466,58071,143,2280,840,846,4,981,1566
14099,23063,143,2362,1745,1830,28,1553,1111
79466,127811,143,84,1652,1700,5,1553,1402
69074,111206,143,83,740,749,6,985,1832
82257,132099,143,2280,541,547,4,145,1604
61820,99835,143,2313,1239,1300,11,980,2313
39435,64321,143,86,2031,2037,5,984,1341
50122,81405,143,2352,717,745,14,1828,2098
77394,124466,143,2387,1234,1312,19,165,2091
1384,2251,143,2280,829,835,4,164,1588
46909,76226,143,2348,1215,1235,13,980,1378
10105,16733,143,2355,1027,1110,24,1827,2055
76629,123296,143,2319,1436,1502,16,981,1714
13402,21936,143,2412,930,956,17,982,1778
65502,105632,143,98,1826,1841,7,130,98
53887,87367,143,2344,1121,1207,23,987,1734
8802,14342,143,2267,1715,1728,8,1552,1580
78675,126577,143,2341,1902,1917,9,165,2245
43268,70533,143,2357,2133,2204,19,980,1640
5033,8103,143,2301,938,957,10,145,1073
53378,86558,143,1790,1701,1725,11,1830,1458
38697,63185,143,2302,1202,1222,11,143,1180
93154,148695,143,2382,2225,2300,22,1827,953
84017,134868,143,2274,1752,1810,12,983,310
34328,56291,143,691,1711,1735,12,981,630
48665,79022,143,244,616,631,9,145,996
6513,10574,143,244,1806,1821,9,1552,2420
16471,27088,143,2338,1441,1455,6,1553,1497
55044,89234,143,1997,1021,1043,13,164,1231
86221,138463,143,73,1659,1705,5,164,1411
9845,16258,143,1131,1321,1343,13,1552,1131
51323,83347,143,83,1259,1308,6,1557,83
8497,13842,143,2267,859,912,8,981,1585
31547,51802,143,2367,1054,1150,55,145,1414
95660,152577,143,2281,1210,1214,3,143,1826
37989,62045,143,2335,1245,1300,8,163,1427
44731,72839,143,2327,822,830,3,1828,555
41663,67931,143,2338,1327,1341,6,1830,1497
66161,106678,143,73,1730,1736,5,985,73
31047,50976,143,635,1009,1032,11,1830,602
78429,126217,143,2277,957,1012,7,1829,2277
30121,49403,143,2267,2028,2041,8,1830,1583
39018,63668,143,815,1531,1558,14,165,927
52425,85119,143,2329,1620,1634,7,1828,578
87306,140144,143,2283,1433,1438,3,981,977
23276,38380,143,2280,901,907,4,1557,1550
42961,70040,143,2355,1135,1218,24,1828,2056
46522,75613,143,2359,921,947,15,981,596
93706,149589,143,2267,805,818,8,985,196
7367,11929,143,2329,1248,1302,7,985,114
15078,24798,143,86,1426,1432,5,130,71
90416,144746,143,2290,642,659,8,1553,2290
50469,81958,153,2262,808,842,15,106,850
74468,120024,153,166,859,924,9,208,1738
66650,107404,153,514,820,854,15,1794,1924
84047,134917,153,2346,1820,1842,7,208,1148
57917,93785,153,244,629,650,9,1091,222
27998,45861,153,2327,822,848,11,254,539
60146,97105,153,2362,2016,2050,18,132,2081
80618,129524,153,2323,1513,1529,8,119,1136
60051,96972,153,1790,749,825,14,1052,1790
39099,63789,153,2346,1147,1209,7,1057,1147
70098,112857,153,156,2203,2238,18,1101,1133
62544,100969,153,2306,1850,1909,8,1101,2228
83507,134099,153,2321,1632,1655,9,1091,1764
47151,76652,153,2272,1519,1554,17,154,2196
62199,100401,153,2290,840,901,9,2083,736
33242,54441,153,2346,923,945,7,1485,1147
60096,97043,153,2283,747,821,16,119,1821
58199,94204,153,2353,1737,1819,21,1455,1526
37255,60875,153,78,1641,1725,19,1866,965
59176,95700,153,2326,825,850,11,92,213
84766,136073,153,156,1157,1232,18,1453,1133
75328,121305,153,2321,1616,1639,9,1064,1144
58379,94546,153,2320,1417,1438,9,1453,2319
60287,97307,153,2345,950,1006,6,49,2375
78298,125992,153,2323,645,701,8,1151,1173
14129,23110,153,2300,734,756,9,1453,2199
84751,136050,153,815,1914,1955,18,46,925
23437,38652,153,2362,2319,2353,18,1151,1114
91781,146732,153,2346,1321,1343,7,1151,1148
60381,97437,153,2323,700,716,8,2484,2322
46714,75911,153,2315,1700,1726,5,1486,2324
61420,99126,153,2328,718,744,9,116,1105
60596,97791,153,1131,1934,1956,10,92,2404
9794,16144,153,2283,1454,1528,16,1135,1554
75545,121636,153,2345,938,954,6,92,2345
60042,96954,153,2346,1129,1151,7,1462,1978
23206,38268,153,2259,1321,1353,14,1060,374
16816,27691,153,2280,839,915,17,1091,179
73398,118323,153,2329,937,1000,9,2472,190
82565,132668,153,2345,1657,1713,6,150,2345
97956,155985,153,2323,1801,1817,8,1149,1174
60511,97668,153,327,1714,1735,10,1098,345
78111,125676,153,2315,2216,2242,5,1062,1377
60113,97068,153,2307,1157,1217,9,1093,2377
82021,131737,153,156,1135,1210,18,48,1155
78981,127031,153,2327,1042,1108,11,49,430
44963,73160,153,2279,850,927,17,208,1678
94337,150567,153,545,1549,1626,14,1709,545
60250,97266,153,2328,1023,1049,9,1866,1104
15546,25545,153,2369,1313,1358,30,154,970
18609,30618,153,2307,903,923,9,110,1139
7000,11401,153,2345,949,1005,6,1058,2375
14125,23106,153,2305,1512,1530,7,1486,1086
60334,97385,153,2306,1305,1324,8,1455,2240
92323,147579,153,2283,1641,1715,16,1486,1554
170,258,153,2326,813,838,11,154,1109
59079,95520,153,2307,915,935,9,56,2377
62440,100827,153,2329,1206,1229,9,1096,174
75326,121302,153,2254,758,832,13,116,344
60631,97835,153,2159,1633,1707,13,2083,2159
59503,96185,153,2307,1346,1406,9,1099,1182
99224,157746,153,2301,1019,1038,8,1095,1176
75819,122043,153,2329,1609,1632,9,1036,1118
78834,126836,153,166,1026,1051,9,1150,201
60651,97861,153,166,1527,1552,9,1092,1738
50566,82083,153,671,906,944,14,1064,732
61826,99841,153,2159,923,957,13,1478,2159
60444,97533,153,166,1447,1512,9,119,1738
31763,52167,153,2301,812,831,8,1065,1070
59701,96483,156,2302,840,912,18,1160,1181
30321,49764,156,1131,806,835,17,1134,1131
93043,148553,156,2320,607,636,13,178,2319
36551,59743,156,2306,651,725,17,178,1079
92792,148218,156,1790,1150,1240,24,50,563
77738,125061,156,2319,1602,1626,15,1155,1714
93667,149519,156,2321,1112,1142,15,1153,1144
60664,97880,156,2318,931,1001,15,178,1864
98528,156811,156,2300,1653,1728,19,1133,825
82671,132815,156,2321,930,1000,15,1155,1765
61894,99926,156,2346,1528,1558,13,1153,2405
62562,100987,156,97,1532,1611,21,156,1748
60672,97888,156,2289,1716,1752,20,1155,2403
98643,156950,156,1131,1154,1223,17,1159,2404
61078,98610,156,244,1005,1041,20,1152,1023
61399,99102,156,83,1044,1137,35,1153,1813
78833,126835,156,153,726,802,18,1152,230
3314,5294,156,2307,935,1005,17,156,1138
91463,146280,156,2320,1001,1030,13,1134,2077
28591,46877,156,2324,1653,1731,16,1160,1981
41068,67051,156,2286,856,934,21,1153,731
44012,71725,156,2362,1954,2029,11,1153,151
78839,126841,156,2329,1557,1635,22,1153,210
51609,83807,156,331,954,1042,25,1153,843
86607,139079,156,2313,1135,1212,20,1155,2313
14556,23842,156,691,1357,1449,25,50,630
90837,145416,156,2298,1249,1329,22,50,319
92300,147531,156,2320,822,851,13,1133,2319
90051,144156,156,2319,833,857,15,1152,1714
99222,157744,156,2306,1028,1102,17,1153,1793
17754,29272,156,2290,1219,1255,20,1134,736
61817,99832,156,2346,1835,1905,13,1133,1147
41924,68344,156,2346,1254,1324,13,1154,1861
61155,98724,156,2281,1014,1103,31,1153,1818
61382,99085,156,2305,958,1032,18,50,1792
18042,29781,156,2306,1024,1058,17,1133,2230
84070,134972,156,2323,834,904,14,1155,1170
60716,97947,156,1787,1548,1638,24,1159,592
49621,80670,156,2290,901,937,20,1159,2410
61247,98867,156,2262,1214,1304,26,1160,850
61205,98790,156,2329,852,930,22,1155,1112
10295,17070,156,1360,700,755,26,1160,530
58798,95122,156,2306,1403,1437,17,50,1750
68754,110743,156,98,1823,1904,21,1152,710
78394,126155,156,2346,1249,1319,13,1134,1147
61124,98678,156,1131,1733,1802,17,1134,15
4924,7920,156,2346,953,1023,13,50,1146
88601,141959,156,2316,1303,1336,21,1152,1195
13005,21288,156,2287,1233,1309,20,1152,794
62592,101030,156,2330,1150,1231,25,1159,571
25716,42154,156,2273,1352,1444,30,1154,1205
45834,74510,156,2264,1021,1111,25,1159,709
82960,133255,156,2369,757,834,23,1155,237
62577,101004,156,166,1041,1121,23,1133,171
13982,22858,156,2319,1218,1242,15,1155,2318
61396,99099,156,2330,840,921,25,1133,159
98348,156562,156,2307,1419,1449,17,1153,1138
93514,149231,156,2319,706,730,15,1153,2409
88391,141672,156,1998,1704,1801,31,156,1226
89829,143794,156,2253,1018,1106,24,156,390
61392,99095,156,98,2103,2144,21,1155,348
20822,34296,156,2345,1027,1055,14,1153,2345
28595,46881,156,1774,611,703,25,1153,1774
61429,99145,156,2282,1007,1057,31,1159,1562
61896,99930,156,2307,922,952,17,156,1140
84224,135226,156,2306,1028,1102,17,1134,1084
52592,85336,156,671,733,825,25,1153,751
28462,46669,156,2345,834,902,14,50,2375
14525,23787,156,2369,908,945,23,1134,1168
98034,156096,156,2323,1325,1355,14,1153,1174
71503,115166,156,2270,1345,1441,36,1153,206
61939,99999,156,1131,732,801,17,1155,1131
73454,118416,156,2362,1651,1726,11,1152,352
17705,29198,156,923,1426,1516,24,1154,572
39631,64635,156,2346,802,832,13,178,1861
61401,99104,156,2306,821,855,17,156,1750
49626,80676,156,2395,821,915,44,1134,1201
65382,105463,156,2369,932,1009,23,156,122
58518,94764,156,2329,738,816,22,156,1745
62692,101226,156,2369,646,723,23,1159,122
85738,137625,156,2287,619,655,20,1154,1200
55634,90195,156,2319,1219,1243,15,1134,1714
61202,98787,156,815,952,1049,28,156,844
51433,83520,156,2362,713,748,11,1155,2080
99360,157963,156,2320,1001,1030,13,1133,2319
85575,137377,156,98,1101,1142,21,1153,1753
12730,20890,156,2306,919,953,17,156,1079
95142,151760,156,1995,522,623,31,156,912
93761,149667,157,2326,1551,1622,18,1744,213
96094,153222,157,2361,1038,1052,6,1727,2361
97628,155519,157,2389,1035,1057,11,1761,262
32353,53123,157,2349,1033,1116,34,1744,1436
40595,66216,157,2356,1001,1024,11,157,1261
14413,23591,157,2273,2052,2112,12,1328,294
38396,62706,157,2251,948,1010,14,1328,669
20647,34066,157,815,806,825,11,1328,934
84210,135189,157,537,1329,1350,13,1739,1890
71334,114851,157,1997,1830,1850,11,1759,1897
92147,147316,157,2389,1941,2003,11,1737,754
82966,133267,157,2356,847,910,11,1761,1264
38402,62713,157,2313,701,734,19,1739,2313
38164,62331,157,594,731,749,11,1740,463
21171,34838,157,2285,1119,1147,17,1741,506
78786,126758,157,492,1032,1050,11,1328,1948
32082,52682,157,851,953,1005,7,1759,1799
38835,63427,157,1998,1505,1520,9,1737,2022
31915,52411,157,923,1208,1230,13,1744,572
29704,48687,157,528,816,840,15,1759,528
3571,5709,157,2389,857,919,11,1744,754
82636,132776,157,2253,950,1012,13,1727,383
25878,42410,157,2326,822,853,18,157,232
73288,118153,157,528,2224,2248,15,1329,2459
38277,62544,157,2272,1926,1945,12,1329,370
38285,62559,157,2250,1157,1219,13,1328,379
22532,37163,157,1461,807,829,14,1741,1461
49136,79878,157,851,907,919,7,1741,806
94221,150395,157,2358,1316,1346,22,1740,484
38281,62555,157,2281,1221,1250,20,1759,1818
95015,151527,157,851,1019,1031,7,1744,824
2249,3591,157,2387,1335,1416,23,1329,2092
14416,23605,157,815,939,958,11,1752,2427
38394,62704,157,537,558,619,13,1755,1890
38436,62760,157,2259,1354,1415,13,1727,1900
16672,27398,157,2279,2319,2344,19,1724,1668
97359,155068,157,514,846,905,11,1744,779
89674,143551,157,2163,843,904,13,1737,476
39337,64127,157,2326,1141,1212,18,1727,213
8951,14575,157,923,737,759,13,1755,572
99446,158068,157,851,1023,1035,7,1741,2038
20489,33807,157,851,906,918,7,1740,2020
9190,15010,157,2389,1606,1628,11,1751,1324
75810,122025,157,1997,835,855,11,1741,1997
38560,62963,157,166,1533,1608,20,1761,1127
14880,24415,157,2274,1031,1051,11,1744,2137
31947,52466,157,1788,1129,1152,14,1741,1788
42596,69446,157,2358,1643,1713,22,1752,168
89657,143527,157,691,1356,1417,13,1328,630
31913,52409,157,851,1030,1042,7,1724,832
80835,129891,157,815,921,940,11,1761,840
15568,25580,157,83,1202,1234,25,1755,83
39284,64063,157,2356,614,637,11,1329,1256
95705,152633,157,1998,826,841,9,1727,962
43697,71207,157,83,1109,1141,25,1739,42
73659,118712,157,436,1321,1345,15,1724,917
42224,68827,157,2389,1624,1646,11,1727,1708
3575,5713,157,815,1118,1137,11,1328,1253
18792,30894,157,2387,2058,2139,23,1329,1645
5898,9605,157,851,1048,1100,7,1739,1796
38938,63569,157,2412,1615,1623,4,1727,1778
66881,107777,157,2350,821,850,14,1752,902
42130,68712,157,851,836,848,7,1744,783
68377,110176,157,1774,1524,1550,15,1752,1883
41565,67803,157,2356,1256,1319,11,1755,1310
38839,63432,157,2356,1549,1612,11,1755,1273
44232,72022,157,2389,1510,1532,11,1755,1702
28607,46893,157,2382,1136,1202,17,1739,1641
1053,1725,157,2259,730,751,13,1740,357
20118,33098,157,2356,631,654,11,1724,1308
8992,14663,157,2260,921,941,12,1741,518
38587,63006,157,851,1052,1104,7,1755,2015
39136,63852,157,2250,1113,1135,13,157,334
75360,121342,157,97,1119,1147,16,1724,315
49138,79881,157,855,748,800,8,1759,845
14262,23367,157,2356,1746,1809,11,1739,1260
29745,48748,157,2259,1136,1157,13,1740,374
84963,136417,157,2257,1705,1729,13,1328,339
69024,111120,157,1790,1051,1115,15,1328,606
11315,18702,157,2259,716,737,13,1737,760
86584,139038,157,1999,1713,1731,11,1328,2142
38481,62825,157,2277,705,728,16,1329,1491
38249,62479,157,2163,841,902,13,1737,452
47705,77492,157,2257,829,853,13,1744,388
16732,27527,157,492,1308,1326,11,1744,2197
39037,63697,157,1788,837,900,14,1740,1788
76889,123667,166,2328,1056,1103,3,1742,1106
58443,94636,166,2330,1227,1235,4,141,1730
48135,78238,166,2277,2025,2051,14,166,1270
43112,70258,166,331,1917,1935,9,166,343
45421,73876,166,1352,1633,1700,12,134,1352
80161,128858,166,2328,1005,1012,3,171,1107
70014,112703,166,1131,1001,1015,8,1747,2404
8177,13223,166,2291,1010,1021,6,166,2291
2335,3708,166,2335,2056,2122,15,1738,1610
63481,102487,166,2362,1515,1553,23,1746,124
61120,98672,166,156,1101,1139,23,1127,1134
37387,61095,166,78,1013,1038,14,184,146
96421,153753,166,2307,1417,1430,7,1746,2307
58187,94181,166,2339,1412,1434,15,155,1399
65455,105572,166,2353,657,727,22,113,1527
56764,91996,166,2346,1821,1843,11,1746,1978
37321,60989,166,2330,1143,1151,4,155,131
39079,63753,166,2339,1521,1543,15,1738,1400
72978,117604,166,2301,2005,2015,6,142,1082
39524,64461,166,2330,847,855,4,134,2330
58832,95192,166,1131,1448,1502,8,1127,2404
14369,23533,166,2306,1304,1314,6,1127,2224
23168,38220,166,2295,1953,2001,5,1738,2295
60652,97862,166,153,1800,1825,9,200,1061
2676,4222,166,2322,729,747,9,141,2231
95251,151964,166,2345,956,1014,11,1738,2345
10668,17650,166,2281,651,706,10,142,1818
4100,6520,166,2284,1220,1230,6,152,2284
4093,6499,166,2269,1926,1946,13,171,1598
17384,28678,166,2273,1500,1523,13,1742,1212
58320,94431,166,2348,900,931,21,166,1345
52207,84734,166,2379,1155,1329,41,201,2379
1498,2408,166,2321,1854,1910,9,184,1145
37566,61349,166,1997,1417,1444,13,152,496
17094,28163,166,1772,1456,1521,11,161,1887
53698,87080,166,2283,1702,1718,10,184,1823
67357,108520,166,2352,1712,1751,21,1746,1654
22646,37364,166,2315,1018,1034,8,142,1619
57492,93090,166,2309,946,959,8,161,2236
28726,47060,166,2281,1927,1942,10,113,2281
51379,83421,166,2295,1220,1228,5,1746,2418
86823,139422,166,2295,1520,1528,5,142,2184
32500,53359,166,2349,1510,1533,18,1126,1436
13760,22575,166,97,1855,1906,6,1747,711
53620,86929,166,671,1105,1129,10,200,751
69634,112107,166,492,1852,1915,10,1127,1952
35291,57789,166,2341,1133,1159,17,142,1379
56895,92184,166,2352,1851,1930,21,171,2105
56229,91085,166,2346,838,900,11,1127,1147
35300,57798,166,86,1142,1159,13,167,79
12521,20613,166,73,942,958,12,161,1409
52925,85813,166,2310,1733,1747,9,142,2235
16972,27952,166,923,1544,1606,9,1742,565
85538,137310,166,2272,2029,2049,10,1746,300
74469,120025,166,153,1527,1552,9,1127,1095
89015,142635,166,1131,1410,1424,8,152,1131
38820,63389,166,2323,918,933,10,1127,1171
90167,144344,166,923,919,941,9,201,599
53297,86439,166,245,1026,1034,4,171,214
11191,18492,166,2301,1153,1203,6,200,1082
89302,143021,166,2348,2049,2120,21,155,2158
5361,8721,217,1787,939,958,6,2188,589
92712,148115,217,2326,840,847,3,217,2326
14867,24380,217,1997,1103,1127,12,1367,2150
86949,139597,217,2280,1002,1020,13,1367,179
78234,125867,217,86,955,1013,14,1367,1406
53319,86471,217,2330,1047,1058,6,215,131
70017,112706,217,2329,1033,1038,3,1371,992
5370,8730,217,851,1415,1439,13,220,2041
75735,121896,217,1774,1353,1414,7,298,1886
13629,22332,241,2296,832,839,3,1349,231
25778,42235,241,139,1551,1604,5,1446,1047
871,1408,241,691,1823,1843,6,241,622
13070,21371,241,2250,643,700,4,1349,2250
12993,21270,241,2369,1921,2005,32,2407,2468
49686,80765,241,545,714,733,6,2198,681
9665,15870,241,2321,1217,1228,5,2407,1145
67060,108064,241,1769,1311,1332,6,1349,913
98021,156083,241,331,1648,1705,6,1446,381
90876,145464,241,330,1411,1418,3,2407,2209
57369,92924,241,2345,1336,1349,7,280,2345
96966,154529,241,2353,1655,1727,25,2185,1447
8392,13634,241,2328,2019,2030,5,2407,1107
81858,131503,241,2250,1539,1556,4,2185,380
50370,81817,241,327,1031,1037,3,1446,1015
26297,43227,241,1998,1051,1117,12,2187,441
6375,10282,241,1131,545,554,5,1446,2404
58234,94294,241,434,1522,1542,6,2237,764
52135,84613,241,2323,1018,1031,7,280,1170
72165,116265,241,2340,1209,1237,18,1446,1876
60195,97171,241,153,1224,1243,9,1446,1057
10183,16896,241,1131,1150,1159,5,2407,15
89083,142726,241,2329,1331,1338,4,2185,198
56047,90818,241,2320,915,924,7,2237,1980
45801,74465,241,1787,547,605,5,1349,540
32791,53801,244,2279,1806,1825,12,2186,1682
88482,141799,244,2346,2207,2225,8,1022,1861
53410,86612,244,2331,1340,1357,10,995,1187
609,987,244,2326,1248,1256,4,2186,224
25843,42320,244,2346,1451,1509,8,2186,1147
45913,74629,244,1758,2051,2113,8,233,841
53111,86106,244,545,949,1007,7,1024,1894
64923,104776,244,923,1215,1232,6,244,923
57373,92928,244,2345,1940,1953,7,1030,2375
32116,52721,244,2341,1025,1052,19,2193,2248
97969,156002,244,2163,2026,2043,6,311,452
20707,34156,244,1131,1412,1421,5,296,1131
98560,156854,244,2323,1752,1805,7,1022,1171
4886,7864,244,83,1528,1548,15,1021,1841
59407,96045,244,1790,1436,1453,6,1023,582
52044,84453,244,923,1014,1031,6,1029,923
44652,72673,244,2389,1201,1249,29,1028,1712
59591,96326,244,2329,1427,1431,3,2193,180
95473,152298,244,99,910,916,3,997,99
19268,31677,244,2330,1654,1705,7,1023,1730
68392,110207,244,2310,1439,1449,6,2187,2310
39656,64685,244,2325,1903,1911,4,997,2413
98454,156703,244,73,1059,1116,14,311,73
43435,70825,244,536,722,742,7,2194,763
14265,23370,244,1997,1613,1638,12,283,2008
41920,68340,244,2329,819,823,3,996,2329
85502,137242,244,97,2254,2300,3,1022,2170
61067,98588,244,2287,548,554,3,2186,741
28341,46455,244,2343,1056,1121,15,996,2070
3845,6106,244,2322,1030,1043,5,283,2467
31392,51532,244,2368,630,725,38,1022,1033
74595,120203,244,2323,1225,1238,7,995,1174
8689,14146,244,94,1128,1135,3,1029,728
65223,105234,244,2390,850,1024,68,233,2478
56086,90875,244,2263,1426,1444,8,233,1009
61092,98636,244,78,1228,1254,15,2187,1649
70486,113464,244,2307,1243,1251,4,1030,1182
11045,18259,244,2298,934,939,3,2186,396
81491,130922,244,166,1028,1035,5,1022,167
52756,85551,244,2272,1312,1329,9,1028,1931
43001,70089,244,2346,1311,1329,8,296,1147
10344,17131,244,1999,1602,1625,11,1022,2141
71460,115113,244,435,2204,2221,7,233,1905
94744,151164,244,569,1400,1418,6,2193,695
54715,88697,244,2318,1829,1844,7,244,2063
66321,106900,244,2277,2128,2154,15,296,588
73770,118916,244,2353,1752,1822,24,311,1440
61753,99716,244,2266,2227,2248,9,1021,677
47722,77520,244,2327,1203,1211,5,2193,2174
91393,146176,244,2327,1742,1750,5,1024,191
45922,74657,244,2359,1400,1438,24,2186,580
97165,154824,244,2349,947,1010,20,1022,1432
12445,20472,244,2379,1730,1902,39,2186,2378
14070,23011,244,156,1000,1033,20,997,1155
34934,57240,244,2159,1429,1445,5,1030,2159
81030,130242,244,2353,1126,1156,24,1022,1439
13416,21956,244,2306,808,814,3,1028,1771
59465,96127,244,2329,756,800,3,1029,216
31502,51726,244,2287,1317,1323,3,222,1200
87733,140728,244,1788,1232,1249,5,2194,1788
50362,81809,244,1993,2004,2038,16,311,1298
87911,140985,244,2299,920,926,3,1029,2299
33419,54792,244,2287,1315,1321,3,296,1200
3684,5857,244,2281,1038,1054,12,1023,1818
56061,90832,244,2329,2014,2018,3,1028,1743
63081,101861,244,2327,1525,1533,5,311,538
87908,140982,244,2318,1000,1015,7,1028,2063
56042,90811,244,2320,1805,1814,8,1021,2319
72808,117354,244,2305,1156,1203,3,283,1086
21576,35526,244,2272,1111,1128,9,1021,2272
56147,90984,244,2315,1216,1227,5,2186,2324
160,243,244,2163,804,821,6,2420,453
66456,107138,244,2277,1305,1331,15,283,972
46347,75364,244,2359,1124,1202,24,1023,1869
94414,150664,244,2349,1330,1353,20,1022,1431
33222,54421,244,1999,1740,1803,11,311,2142
38088,62218,244,2289,1514,1520,3,1028,749
644,1046,244,139,1002,1014,5,1022,1047
32770,53757,244,2353,1104,1134,24,1022,40
70093,112852,244,156,1523,1556,20,1023,1134
35130,57553,244,2357,1724,1806,28,1030,1640
20464,33766,244,2326,1411,1419,4,1029,2326
22656,37376,244,1790,1130,1147,6,996,52
25395,41676,244,97,1326,1332,3,2194,2172
57167,92596,244,2298,1237,1242,3,2193,2298
27973,45829,244,2369,2033,2117,32,1029,1595
8042,12979,244,2350,2023,2054,13,1028,902
11914,19672,244,2389,1845,1933,29,311,1695
