INFO;root;TIME;MSG;INDIV;AV;TRIP;NODE;OTHER;NOW;NUM_PEOPLE
INFO;root;4:54:45.265718;AV_TRAVEL_LINK;-1;40;-1;179;370.92;294;1
INFO;root;4:54:45.265718;AV_DROP_INDIV;36357;40;59433;179;15.21;294;-1
INFO;root;4:54:45.265718;INDIV_ARRIVAL_DELAY;36357;40;59433;179;4.75;294;-1
INFO;root;4:55:04.740553;AV_EMPTY;-1;34;-1;1748;0.40;295;-1
INFO;root;4:55:04.740553;AV_TRAVEL_LINK;-1;34;-1;1753;266.10;295;1
INFO;root;4:55:04.740553;AV_PICKUP_INDIV;75802;34;122014;1753;-1.00;295;-1
INFO;root;4:55:04.740553;INDIV_WAIT;75802;34;122014;1753;1.08;295;-1
INFO;root;4:55:28.689372;AV_TRAVEL_LINK;-1;34;-1;1748;266.10;295;1
INFO;root;4:55:39.048282;AV_TRAVEL_LINK;-1;34;-1;315;115.10;295;1
INFO;root;4:55:55.936962;AV_TRAVEL_LINK;-1;34;-1;2398;187.65;295;1
INFO;root;4:56:07.069512;AV_TRAVEL_LINK;-1;34;-1;2400;123.69;296;1
INFO;root;4:56:18.939792;AV_TRAVEL_LINK;-1;34;-1;2399;131.89;296;1
INFO;root;4:56:40.909152;AV_TRAVEL_LINK;-1;34;-1;318;244.10;296;1
INFO;root;4:57:08.365722;AV_TRAVEL_LINK;-1;34;-1;1323;305.07;297;1
INFO;root;4:57:28.737803;AV_TRAVEL_LINK;-1;34;-1;1200;226.36;297;1
INFO;root;4:57:44.897639;AV_TRAVEL_LINK;-1;34;-1;1429;179.55;297;1
INFO;root;4:57:48.660458;AV_TRAVEL_LINK;-1;34;-1;794;41.81;297;1
INFO;root;4:58:17.901007;AV_TRAVEL_LINK;-1;34;-1;2199;324.89;298;1
INFO;root;4:58:28.079107;AV_TRAVEL_LINK;-1;34;-1;2221;113.09;298;1
INFO;root;4:58:33.546139;AV_TRAVEL_LINK;-1;34;-1;2220;60.74;298;1
INFO;root;4:58:40.577920;AV_TRAVEL_LINK;-1;34;-1;2203;78.13;298;1
INFO;root;4:58:54.591639;AV_TRAVEL_LINK;-1;34;-1;2219;155.71;298;1
INFO;root;4:59:09.855729;AV_TRAVEL_LINK;-1;34;-1;2200;169.60;299;1
INFO;root;4:59:19.417329;AV_TRAVEL_LINK;-1;34;-1;2218;106.24;299;1
INFO;root;4:59:25.598367;AV_TRAVEL_LINK;-1;34;-1;2202;68.68;299;1
INFO;root;4:59:36.005607;AV_TRAVEL_LINK;-1;34;-1;2217;115.64;299;1
INFO;root;4:59:47.116287;AV_TRAVEL_LINK;-1;34;-1;2216;123.45;299;1
INFO;root;4:59:58.099617;AV_TRAVEL_LINK;-1;34;-1;2201;122.04;299;1
INFO;root;4:59:58.099617;AV_DROP_INDIV;75802;34;122014;2201;4.89;299;-1
